Trade_ID,Firm_ID,Amount,Status
12734,105,52664.46,PASS
12735,101,55579.33,PASS
12736,105,49876.26,FAIL
12737,101,51592.5,PASS
12738,104,77052.78,PASS
12739,103,41719.05,PASS
12740,105,49218.19,PASS
12741,101,79168.05,PASS
12742,102,48015.44,PASS
12743,102,55722.73,PASS
12744,101,36925.56,PASS
12745,101,45112.46,PASS
12746,102,57051.77,PASS
12747,101,89541.18,PASS
12748,105,41979.81,PASS
12749,104,46481.79,PASS
12750,105,58122.0,PASS
12751,103,53892.18,PASS
12752,101,50627.11,PASS
12753,104,59183.88,FAIL
12754,105,34375.86,PASS
12755,101,67430.1,PASS
12756,104,32566.05,PASS
12757,102,52608.34,PASS
12758,101,48961.97,PASS
12759,103,48443.37,PASS
12760,104,84367.45,PASS
12761,102,52797.62,FAIL
12762,105,46558.56,PASS
12763,104,59971.04,PASS
12764,103,42604.78,PASS
12765,101,72149.31,PASS
12766,101,35984.86,PASS
12767,101,67144.01,PASS
12768,104,58778.89,FAIL
12769,105,43856.22,PASS
12770,103,72583.31,PASS
12771,102,58321.31,PASS
12772,105,59014.28,PASS
12773,105,64316.9,FAIL
12774,101,61906.59,PASS
12775,101,58176.85,PASS
12776,104,44517.19,PASS
12777,105,50634.94,PASS
12778,104,63656.52,PASS
12779,105,42976.82,PASS
12780,105,32479.15,PASS
12781,104,62868.34,PASS
12782,101,80530.33,PASS
12783,101,56511.25,PASS
12784,101,52994.23,PASS
12785,104,39716.66,PASS
12786,102,46385.61,PASS
12787,101,52394.26,FAIL
12788,101,71846.0,PASS
12789,103,66863.34,PASS
12790,105,52662.94,PASS
12791,103,52917.66,FAIL
12792,104,60954.38,PASS
12793,102,53462.72,FAIL
12794,101,78452.02,PASS
12795,104,41660.22,PASS
12796,101,56354.88,PASS
12797,102,66595.66,PASS
12798,103,40997.65,PASS
12799,103,26935.84,PASS
12800,105,66527.28,PASS
12801,104,49873.16,PASS
12802,101,53802.54,PASS
12803,105,56301.04,PASS
12804,101,86130.04,PASS
12805,105,61339.59,PASS
12806,103,50105.58,PASS
12807,101,45454.2,PASS
12808,101,75229.13,PASS
12809,103,48279.87,PASS
12810,105,50250.8,PASS
12811,104,66713.29,PASS
12812,104,31387.44,PASS
12813,105,39879.42,PASS
12814,102,57575.69,PASS
12815,105,52634.39,PASS
12816,101,53895.97,PASS
12817,104,21702.43,PASS
12818,104,52598.53,PASS
12819,101,35210.38,PASS
12820,102,31365.97,PASS
12821,105,46982.13,PASS
12822,102,46901.17,PASS
12823,103,57306.89,PASS
12824,103,53101.33,PASS
12825,102,45505.22,PASS
12826,103,68845.38,PASS
12827,104,44044.28,PASS
12828,103,76322.7,PASS
12829,102,65259.87,PASS
12830,105,48904.92,PASS
12831,101,52964.78,PASS
12832,104,43738.64,PASS
12833,103,44407.33,FAIL
12834,101,67637.71,FAIL
12835,105,41229.91,PASS
12836,101,49349.43,PASS
12837,101,64446.5,PASS
12838,105,42008.75,PASS
12839,104,65935.76,PASS
12840,105,41934.06,PASS
12841,101,68391.07,PASS
12842,103,37008.12,PASS
12843,104,24155.58,PASS
12844,105,74080.29,PASS
12845,102,60679.7,PASS
12846,103,57039.2,FAIL
12847,103,53748.55,PASS
12848,101,30565.29,FAIL
12849,103,72380.19,PASS
12850,104,48363.63,PASS
12851,102,57228.98,PASS
12852,103,54322.64,PASS
12853,105,47051.54,PASS
12854,102,66231.78,PASS
12855,104,45247.54,PASS
12856,104,43422.4,PASS
12857,105,68590.73,PASS
12858,103,33270.57,PASS
12859,105,58415.49,PASS
12860,105,41040.21,PASS
12861,103,51485.16,PASS
12862,102,70071.92,PASS
12863,101,83319.0,FAIL
12864,101,58854.44,PASS
12865,101,28345.69,PASS
12866,101,44364.93,PASS
12867,101,80816.03,PASS
12868,104,63264.49,PASS
12869,103,62921.05,PASS
12870,103,47847.22,PASS
12871,104,35211.15,PASS
12872,105,45569.98,PASS
12873,101,60860.74,PASS
12874,103,30259.27,FAIL
12875,103,46995.72,PASS
12876,105,50762.62,PASS
12877,101,40531.85,PASS
12878,101,57423.91,PASS
12879,102,45914.94,PASS
12880,105,32811.36,PASS
12881,101,55458.06,PASS
12882,101,33419.69,PASS
12883,105,44208.02,PASS
12884,104,20788.44,FAIL
12885,103,33980.15,PASS
12886,104,51017.39,PASS
12887,105,33878.09,PASS
12888,101,57238.04,PASS
12889,104,41233.92,PASS
12890,103,73671.77,PASS
12891,102,76319.2,PASS
12892,103,38730.89,PASS
12893,103,54505.2,PASS
12894,102,38607.33,PASS
12895,105,59913.65,FAIL
12896,102,23258.4,PASS
12897,102,58185.7,PASS
12898,101,67545.14,PASS
12899,103,45610.11,PASS
12900,102,30019.86,PASS
12901,102,29396.79,PASS
12902,104,66562.32,PASS
12903,102,64690.43,PASS
12904,103,31981.24,PASS
12905,105,64191.13,PASS
12906,102,41029.16,PASS
12907,103,50858.13,PASS
12908,103,47693.05,PASS
12909,102,86911.96,PASS
12910,103,60142.12,PASS
12911,102,63278.04,PASS
12912,102,24750.81,PASS
12913,101,54431.86,PASS
12914,105,39210.27,FAIL
12915,105,54356.78,PASS
12916,105,41763.65,PASS
12917,104,28655.87,FAIL
12918,101,46880.08,PASS
12919,105,61507.62,PASS
12920,101,47873.02,PASS
12921,104,47842.8,PASS
12922,104,56536.31,FAIL
12923,105,46016.85,PASS
12924,103,63022.74,PASS
12925,103,78645.33,PASS
12926,101,40510.99,PASS
12927,101,64295.71,PASS
12928,102,22722.42,PASS
12929,101,49024.42,PASS
12930,101,21571.89,PASS
12931,105,70156.26,PASS
12932,104,46762.96,PASS
12933,101,21865.15,PASS
12934,102,28320.36,FAIL
12935,101,54344.3,PASS
12936,102,78441.91,PASS
12937,102,82231.91,PASS
12938,104,58975.71,PASS
12939,104,54773.64,PASS
12940,105,57490.24,PASS
12941,101,46067.77,PASS
12942,105,48384.82,FAIL
12943,101,55922.07,PASS
12944,101,62636.76,FAIL
12945,103,37090.9,PASS
12946,104,49666.19,PASS
12947,104,70427.99,PASS
12948,101,45359.18,PASS
12949,103,94422.26,FAIL
12950,103,74619.18,PASS
12951,104,44512.2,PASS
12952,101,57937.73,PASS
12953,102,62066.41,PASS
12954,101,84620.65,PASS
12955,102,29752.33,PASS
12956,102,64517.18,PASS
12957,104,36471.31,PASS
12958,105,36660.22,PASS
12959,104,88779.55,PASS
12960,105,77509.1,PASS
12961,103,49325.29,PASS
12962,104,28392.46,PASS
12963,105,43779.13,PASS
12964,105,80912.26,PASS
12965,104,59297.79,PASS
12966,105,28483.89,PASS
12967,103,42863.47,PASS
12968,104,75606.8,PASS
12969,101,35689.94,PASS
12970,103,30871.6,PASS
12971,103,64073.73,PASS
12972,103,38583.83,PASS
12973,103,71695.83,PASS
12974,101,67119.71,PASS
12975,103,62274.89,PASS
12976,101,34118.06,PASS
12977,103,51027.44,PASS
12978,104,59915.48,FAIL
12979,103,53761.71,PASS
12980,102,69352.92,PASS
12981,103,60284.93,PASS
12982,104,32569.49,PASS
12983,105,33389.42,PASS
12984,102,64952.12,PASS
12985,101,45333.79,PASS
12986,105,63544.64,PASS
12987,103,51265.7,FAIL
12988,103,45553.06,PASS
12989,105,51128.11,PASS
12990,103,47501.44,PASS
12991,104,41254.43,PASS
12992,101,33183.11,PASS
12993,101,68749.9,PASS
12994,102,74673.71,PASS
12995,104,71112.84,PASS
12996,105,70824.16,PASS
12997,103,10199.86,PASS
12998,104,24328.36,PASS
12999,103,35130.89,PASS
13000,102,42281.0,PASS
13001,101,39557.58,PASS
13002,103,53374.7,PASS
13003,101,33305.43,PASS
13004,103,46451.69,PASS
13005,102,47078.35,PASS
13006,102,86413.54,PASS
13007,105,32686.15,PASS
13008,103,62396.99,PASS
13009,103,31693.35,PASS
13010,103,61090.04,PASS
13011,105,55906.05,PASS
13012,105,36080.78,PASS
13013,105,39352.83,PASS
13014,104,51629.88,PASS
13015,102,42110.24,PASS
13016,101,66539.74,PASS
13017,101,42763.59,PASS
13018,105,32090.49,PASS
13019,104,38148.84,PASS
13020,102,27978.3,PASS
13021,105,17210.22,PASS
13022,102,54716.05,PASS
13023,103,59189.78,PASS
13024,101,30856.21,PASS
13025,105,46721.37,PASS
13026,105,42033.0,PASS
13027,101,36892.04,FAIL
13028,103,76369.84,PASS
13029,101,65557.16,PASS
13030,105,43118.56,PASS
13031,103,45243.74,PASS
13032,103,41842.19,PASS
13033,101,42301.69,PASS
13034,102,39480.43,PASS
13035,104,43466.39,PASS
13036,105,77715.99,PASS
13037,101,52825.04,PASS
13038,105,72705.22,PASS
13039,105,38011.77,PASS
13040,102,36967.22,PASS
13041,105,66455.76,PASS
13042,102,42937.41,PASS
13043,101,42481.2,PASS
13044,102,62214.69,PASS
13045,104,56277.78,PASS
13046,102,42752.4,PASS
13047,101,41372.71,PASS
13048,102,73247.0,PASS
13049,105,44282.95,PASS
13050,104,11659.87,PASS
13051,104,65765.97,PASS
13052,102,13857.46,FAIL
13053,105,46911.9,PASS
13054,102,47077.01,PASS
13055,104,49216.99,PASS
13056,102,44271.73,PASS
13057,101,48678.5,FAIL
13058,105,54201.71,PASS
13059,104,50429.98,PASS
13060,104,50409.63,PASS
13061,103,40766.96,FAIL
13062,102,45000.86,PASS
13063,102,29257.91,PASS
13064,102,42651.13,PASS
13065,105,45479.24,PASS
13066,105,64890.45,PASS
13067,102,53592.93,PASS
13068,103,38041.19,FAIL
13069,104,18617.88,PASS
13070,102,48338.6,PASS
13071,102,78502.71,PASS
13072,101,51042.94,PASS
13073,103,43194.61,PASS
13074,101,53300.74,PASS
13075,102,40398.26,PASS
13076,104,53941.15,PASS
13077,103,54980.78,PASS
13078,103,53692.84,PASS
13079,102,56088.13,PASS
13080,105,45161.03,PASS
13081,104,52826.02,PASS
13082,104,73983.05,PASS
13083,101,64601.54,PASS
13084,102,70606.36,PASS
13085,102,68165.29,PASS
13086,104,65355.98,PASS
13087,102,32383.49,FAIL
13088,105,79285.08,FAIL
13089,104,31506.66,PASS
13090,102,31323.35,PASS
13091,105,59583.22,PASS
13092,105,50951.26,PASS
13093,105,85956.91,FAIL
13094,102,56721.08,PASS
13095,103,61544.63,PASS
13096,103,23216.3,PASS
13097,104,55451.0,PASS
13098,105,44156.02,PASS
13099,101,28828.09,PASS
13100,105,45849.63,PASS
13101,105,38928.4,PASS
13102,102,53135.85,PASS
13103,105,58032.44,PASS
13104,101,52065.74,PASS
13105,101,25257.52,FAIL
13106,102,62435.08,PASS
13107,101,19173.77,PASS
13108,104,32769.44,PASS
13109,101,42972.28,PASS
13110,101,29215.29,PASS
13111,102,33651.1,PASS
13112,102,48467.0,PASS
13113,103,38274.6,PASS
13114,101,26374.22,PASS
13115,105,63407.99,PASS
13116,102,56102.13,PASS
13117,104,46181.13,PASS
13118,101,76021.44,PASS
13119,102,48971.97,PASS
13120,101,11947.1,FAIL
13121,103,47016.96,PASS
13122,104,48460.49,PASS
13123,101,53085.45,PASS
13124,101,42315.69,PASS
13125,103,64314.47,PASS
13126,103,69057.32,FAIL
13127,104,44152.17,PASS
13128,102,62952.98,PASS
13129,105,47587.68,PASS
13130,105,45209.7,PASS
13131,104,45742.59,PASS
13132,105,60760.75,PASS
13133,103,51280.67,PASS
13134,105,65515.87,PASS
13135,105,56458.37,PASS
13136,105,47070.29,PASS
13137,102,73709.78,FAIL
13138,104,57989.63,FAIL
13139,101,72655.83,PASS
13140,102,30364.06,PASS
13141,101,38532.17,PASS
13142,101,50155.04,PASS
13143,104,51908.17,PASS
13144,102,32544.31,PASS
13145,105,32933.71,PASS
13146,105,43347.91,PASS
13147,104,42015.72,PASS
13148,103,82398.66,PASS
13149,105,63961.83,PASS
13150,101,59221.78,PASS
13151,101,50387.91,PASS
13152,102,33793.68,PASS
13153,104,70712.37,PASS
13154,104,89553.38,FAIL
13155,102,37523.55,PASS
13156,102,50133.16,PASS
13157,102,29420.73,PASS
13158,103,56943.3,PASS
13159,103,38940.76,PASS
13160,102,66094.9,PASS
13161,102,68874.65,PASS
13162,105,49343.61,PASS
13163,104,66058.51,PASS
13164,101,54304.42,PASS
13165,102,37748.06,PASS
13166,104,32092.31,FAIL
13167,101,26269.17,PASS
13168,104,39193.76,PASS
13169,103,65649.23,PASS
13170,102,52054.2,PASS
13171,103,64876.02,FAIL
13172,103,53118.64,PASS
13173,102,58825.21,PASS
13174,103,34543.93,PASS
13175,103,72854.92,PASS
13176,102,66685.53,PASS
13177,103,49259.46,PASS
13178,103,75760.58,FAIL
13179,103,43592.59,PASS
13180,105,54046.64,PASS
13181,103,55221.52,PASS
13182,104,32735.09,FAIL
13183,101,40328.75,FAIL
13184,102,74371.87,PASS
13185,104,76138.98,PASS
13186,101,69088.44,PASS
13187,103,49497.34,PASS
13188,101,52591.17,PASS
13189,105,47972.03,PASS
13190,102,58509.39,PASS
13191,105,53253.07,PASS
13192,103,36223.8,PASS
13193,104,24837.87,PASS
13194,104,83608.24,PASS
13195,105,80947.98,PASS
13196,104,22002.67,PASS
13197,102,86884.86,PASS
13198,102,29783.93,PASS
13199,102,61818.21,PASS
13200,103,32230.14,PASS
13201,103,38327.44,PASS
13202,102,46174.16,PASS
13203,104,34738.04,PASS
13204,102,57181.72,PASS
13205,102,80178.11,PASS
13206,101,38587.46,PASS
13207,102,50519.53,PASS
13208,105,31963.09,FAIL
13209,104,43282.72,PASS
13210,101,52308.36,PASS
13211,102,44644.98,PASS
13212,104,35145.85,PASS
13213,101,63758.98,PASS
13214,103,35052.45,PASS
13215,105,44285.34,PASS
13216,101,72173.48,PASS
13217,103,9504.94,PASS
13218,104,39593.03,PASS
13219,104,53422.86,PASS
13220,105,63409.6,PASS
13221,103,58777.7,PASS
13222,102,37513.11,PASS
13223,102,60202.92,PASS
13224,101,46516.33,FAIL
13225,103,64076.83,PASS
13226,105,69049.81,PASS
13227,102,53417.41,PASS
13228,103,57574.67,PASS
13229,101,57263.16,PASS
13230,102,41484.71,PASS
13231,104,65924.63,PASS
13232,101,39924.24,PASS
13233,102,63794.06,PASS
13234,102,58264.63,PASS
13235,104,52410.62,PASS
13236,103,57841.63,PASS
13237,102,41678.89,PASS
13238,102,64668.38,PASS
13239,103,44997.96,PASS
13240,105,61761.96,PASS
13241,105,51616.79,PASS
13242,102,31301.31,PASS
13243,105,56810.06,PASS
13244,105,70615.61,PASS
13245,105,27135.68,PASS
13246,101,66230.39,PASS
13247,101,67120.35,PASS
13248,103,44818.03,PASS
13249,104,59597.59,FAIL
13250,102,58110.69,PASS
13251,102,57226.51,PASS
13252,104,57208.68,PASS
13253,104,89196.32,PASS
13254,105,70228.05,PASS
13255,104,40181.53,PASS
13256,105,61004.91,PASS
13257,104,61923.67,FAIL
13258,105,47738.22,PASS
13259,103,71093.09,PASS
13260,104,43514.3,PASS
13261,102,44754.26,FAIL
13262,103,54674.23,FAIL
13263,104,38632.19,PASS
13264,105,46210.4,PASS
13265,105,50641.18,FAIL
13266,105,59437.11,PASS
13267,105,35101.56,PASS
13268,105,60875.62,PASS
13269,101,37859.4,PASS
13270,101,60690.59,FAIL
13271,104,53337.57,PASS
13272,103,52562.38,PASS
13273,103,43918.53,PASS
13274,101,42625.0,PASS
13275,103,72043.73,PASS
13276,101,53229.06,FAIL
13277,102,48045.93,PASS
13278,105,52849.38,PASS
13279,103,48454.16,PASS
13280,102,73157.86,PASS
13281,105,43452.67,PASS
13282,101,45912.97,PASS
13283,102,68038.83,PASS
13284,105,31970.6,PASS
13285,104,40629.96,PASS
13286,103,52720.82,PASS
13287,102,27742.48,PASS
13288,104,50513.59,PASS
13289,101,61955.59,PASS
13290,101,54069.02,PASS
13291,101,68443.33,PASS
13292,105,36004.87,PASS
13293,105,52402.17,PASS
13294,105,12404.03,PASS
13295,104,69072.39,PASS
13296,104,61405.99,PASS
13297,105,34160.16,PASS
13298,101,35232.79,PASS
13299,105,53639.82,PASS
13300,101,64157.34,PASS
13301,103,60270.27,PASS
13302,105,68384.96,FAIL
13303,101,59472.54,FAIL
13304,105,64929.36,PASS
13305,104,16168.0,PASS
13306,101,49050.97,PASS
13307,102,39859.25,PASS
13308,101,41079.04,PASS
13309,105,53789.71,PASS
13310,104,36676.86,PASS
13311,105,25960.87,FAIL
13312,104,44819.15,PASS
13313,103,17911.93,PASS
13314,104,47431.09,PASS
13315,104,50147.32,PASS
13316,105,48457.03,PASS
13317,105,27174.49,PASS
13318,101,72553.54,PASS
13319,101,47843.63,FAIL
13320,104,35785.91,PASS
13321,103,44265.69,PASS
13322,103,62662.33,PASS
13323,105,39393.01,PASS
13324,105,32545.22,PASS
13325,105,16193.22,PASS
13326,104,40705.11,PASS
13327,104,33358.44,PASS
13328,104,40914.6,PASS
13329,101,70528.72,PASS
13330,102,60851.18,PASS
13331,102,17920.81,PASS
13332,101,49542.6,PASS
13333,103,74745.45,PASS
13334,101,66820.36,PASS
13335,104,67709.46,FAIL
13336,105,44692.95,PASS
13337,102,41821.35,PASS
13338,105,54621.78,PASS
13339,105,44542.03,FAIL
13340,101,33339.7,FAIL
13341,102,52398.5,PASS
13342,101,64277.03,PASS
13343,102,25349.9,PASS
13344,104,55738.2,PASS
13345,105,46628.42,PASS
13346,101,49122.88,PASS
13347,105,50871.55,PASS
13348,103,46752.57,PASS
13349,105,28229.85,PASS
13350,104,56435.44,PASS
13351,103,46391.12,PASS
13352,104,66633.24,PASS
13353,102,71982.84,PASS
13354,105,41686.84,PASS
13355,103,40898.9,PASS
13356,102,52694.47,PASS
13357,103,38180.37,PASS
13358,105,46819.48,FAIL
13359,104,50602.03,PASS
13360,103,66839.9,PASS
13361,105,31082.17,PASS
13362,101,53912.42,PASS
13363,103,34567.24,PASS
13364,105,40828.32,PASS
13365,104,36140.5,PASS
13366,103,62319.75,PASS
13367,101,23904.37,FAIL
13368,103,49197.43,FAIL
13369,101,67306.57,PASS
13370,105,56735.97,PASS
13371,105,46439.42,PASS
13372,104,69231.29,PASS
13373,104,31400.94,FAIL
13374,103,41497.96,FAIL
13375,104,26053.22,PASS
13376,104,46539.25,PASS
13377,102,54531.64,PASS
13378,104,56071.31,PASS
13379,101,30253.88,PASS
13380,104,58273.14,PASS
13381,102,59082.77,PASS
13382,103,6942.07,PASS
13383,105,72883.01,PASS
13384,101,34470.78,FAIL
13385,101,33678.06,FAIL
13386,102,51908.38,PASS
13387,101,49315.38,PASS
13388,101,64599.45,FAIL
13389,105,60354.8,PASS
13390,104,50780.73,PASS
13391,103,56957.67,PASS
13392,103,37282.01,PASS
13393,101,57133.02,PASS
13394,103,62025.63,PASS
13395,103,38543.23,PASS
13396,104,34642.57,PASS
13397,102,32271.37,PASS
13398,103,50845.55,PASS
13399,102,37382.53,PASS
13400,102,43692.56,PASS
13401,104,62249.48,PASS
13402,103,36015.75,PASS
13403,104,43951.52,PASS
13404,104,79926.09,PASS
13405,101,39970.77,PASS
13406,102,57010.14,PASS
13407,101,31291.73,PASS
13408,103,33306.57,PASS
13409,103,71229.22,PASS
13410,105,17479.13,PASS
13411,104,49019.24,PASS
13412,101,64047.32,PASS
13413,105,53299.44,PASS
13414,102,63343.79,PASS
13415,101,74517.67,PASS
13416,105,72244.31,PASS
13417,104,58371.8,PASS
13418,104,23949.35,PASS
13419,104,69590.96,PASS
13420,105,30810.58,PASS
13421,102,30180.42,PASS
13422,103,45217.82,PASS
13423,103,46823.3,PASS
13424,102,51875.73,PASS
13425,105,60066.78,PASS
13426,104,25385.05,PASS
13427,103,51632.42,PASS
13428,105,52441.77,PASS
13429,101,55138.99,PASS
13430,101,56526.91,PASS
13431,101,30172.5,PASS
13432,102,62353.79,PASS
13433,101,29911.37,PASS
13434,103,43309.84,PASS
13435,105,19185.25,FAIL
13436,103,49329.4,PASS
13437,105,68321.04,PASS
13438,101,55681.96,PASS
13439,105,40010.43,PASS
13440,103,56425.64,PASS
13441,102,54044.17,PASS
13442,105,51506.64,PASS
13443,104,48259.35,PASS
13444,105,45480.1,PASS
13445,103,54311.32,PASS
13446,103,53832.1,PASS
13447,105,61097.7,PASS
13448,101,72892.88,PASS
13449,101,51197.3,PASS
13450,101,68648.4,PASS
13451,104,45128.47,PASS
13452,104,52203.89,PASS
13453,101,42457.54,PASS
13454,104,72673.66,PASS
13455,102,29126.96,PASS
13456,105,58185.72,PASS
13457,101,33786.34,FAIL
13458,105,60275.97,PASS
13459,102,28553.85,PASS
13460,103,59010.61,PASS
13461,105,54079.66,PASS
13462,104,81032.21,PASS
13463,101,50379.74,PASS
13464,102,46196.31,PASS
13465,104,46862.28,PASS
13466,103,49598.39,PASS
13467,101,41477.92,PASS
13468,101,73642.17,PASS
13469,102,41131.87,PASS
13470,101,81416.5,PASS
13471,102,65383.02,PASS
13472,101,36590.71,PASS
13473,103,79119.6,PASS
13474,105,38682.24,PASS
13475,103,59720.24,PASS
13476,103,61150.07,FAIL
13477,102,52970.29,PASS
13478,102,33679.03,PASS
13479,105,59486.37,PASS
13480,103,65204.84,FAIL
13481,101,66667.24,FAIL
13482,105,50713.28,PASS
13483,101,42170.59,PASS
13484,105,58095.98,PASS
13485,102,49587.37,PASS
13486,103,64860.82,PASS
13487,102,48996.28,PASS
13488,102,35647.53,PASS
13489,104,68550.7,FAIL
13490,104,47276.07,PASS
13491,103,48260.56,PASS
13492,105,46495.87,PASS
13493,103,40059.65,PASS
13494,104,56898.08,PASS
13495,102,42310.91,PASS
13496,104,28192.5,PASS
13497,104,57131.38,PASS
13498,102,55810.96,PASS
13499,104,56032.81,PASS
13500,103,45636.29,PASS
13501,102,26739.23,PASS
13502,103,44691.94,PASS
13503,103,45419.9,PASS
13504,102,82076.11,PASS
13505,101,44796.59,PASS
13506,102,51916.79,PASS
13507,103,41711.22,PASS
13508,105,67549.79,PASS
13509,105,46285.92,PASS
13510,102,32009.39,FAIL
13511,102,72383.98,PASS
13512,104,26529.92,PASS
13513,102,56439.88,PASS
13514,104,48382.84,PASS
13515,104,56693.98,PASS
13516,102,45392.06,PASS
13517,101,27564.32,PASS
13518,101,51835.49,FAIL
13519,104,72442.9,PASS
13520,101,31015.66,PASS
13521,104,52239.66,PASS
13522,102,63938.51,PASS
13523,101,42908.49,PASS
13524,101,57572.55,PASS
13525,102,58989.42,PASS
13526,105,53280.17,PASS
13527,103,53193.74,PASS
13528,103,26099.94,PASS
13529,104,55270.57,FAIL
13530,102,35880.57,PASS
13531,102,50867.01,PASS
13532,103,43193.26,PASS
13533,103,42238.11,FAIL
13534,105,27891.41,PASS
13535,102,53229.96,PASS
13536,104,32354.61,FAIL
13537,105,74651.74,PASS
13538,102,42585.0,PASS
13539,104,62503.39,PASS
13540,102,34483.93,PASS
13541,105,64496.88,PASS
13542,104,36043.99,PASS
13543,101,53719.0,PASS
13544,103,34348.93,FAIL
13545,105,56186.24,PASS
13546,101,32832.21,PASS
13547,101,46860.98,PASS
13548,102,32944.53,PASS
13549,101,58036.94,PASS
13550,103,49609.12,PASS
13551,103,63687.21,PASS
13552,104,43715.18,PASS
13553,105,42795.1,PASS
13554,105,43476.24,PASS
13555,103,59036.58,PASS
13556,104,72831.67,PASS
13557,105,61259.06,PASS
13558,103,27668.32,PASS
13559,102,48183.49,PASS
13560,105,51503.55,PASS
13561,102,30548.71,FAIL
13562,104,78024.96,PASS
13563,102,51721.57,PASS
13564,101,47724.84,PASS
13565,101,50485.32,PASS
13566,101,50772.87,PASS
13567,101,56100.53,PASS
13568,103,31938.75,FAIL
13569,102,56944.6,PASS
13570,103,67274.12,PASS
13571,101,55415.37,PASS
13572,101,82505.15,PASS
13573,105,39024.0,PASS
13574,101,32894.4,PASS
13575,103,50647.87,PASS
13576,103,54917.13,PASS
13577,101,56657.62,PASS
13578,105,46857.25,PASS
13579,105,75892.56,PASS
13580,101,34904.96,PASS
13581,103,50080.92,PASS
13582,104,33392.08,FAIL
13583,102,75225.05,PASS
13584,103,49181.93,PASS
13585,105,53001.77,FAIL
13586,101,53032.74,PASS
13587,104,36139.19,PASS
13588,104,62999.21,PASS
13589,105,71963.53,PASS
13590,104,37639.11,FAIL
13591,101,67603.32,PASS
13592,104,58747.26,PASS
13593,101,33197.87,PASS
13594,105,31083.42,PASS
13595,105,37071.28,FAIL
13596,104,64822.65,PASS
13597,102,40185.25,PASS
13598,102,62719.25,PASS
13599,103,42731.0,PASS
13600,101,64105.3,FAIL
13601,104,49176.38,PASS
13602,102,54623.99,PASS
13603,105,33141.26,PASS
13604,105,35683.33,FAIL
13605,102,39940.88,PASS
13606,105,42893.94,PASS
13607,105,46149.78,PASS
13608,105,42188.12,FAIL
13609,104,26492.47,PASS
13610,102,79072.45,PASS
13611,102,37398.17,PASS
13612,104,40145.08,PASS
13613,102,61396.43,PASS
13614,104,38468.32,PASS
13615,104,45632.57,PASS
13616,103,51998.58,FAIL
13617,102,53023.94,PASS
13618,105,43179.93,PASS
13619,103,29859.13,PASS
13620,102,43776.73,PASS
13621,103,59509.19,PASS
13622,104,38286.23,PASS
13623,104,63273.91,PASS
13624,103,35907.69,PASS
13625,101,25265.66,PASS
13626,101,60794.95,PASS
13627,102,39767.54,PASS
13628,102,63746.82,PASS
13629,103,71423.55,PASS
13630,101,66243.8,PASS
13631,102,53868.81,PASS
13632,105,63488.61,FAIL
13633,101,50347.44,FAIL
13634,102,56584.24,PASS
13635,101,67968.74,PASS
13636,103,68797.54,PASS
13637,105,64521.98,PASS
13638,102,53547.92,PASS
13639,104,64156.67,PASS
13640,101,62809.29,PASS
13641,105,51917.03,PASS
13642,103,43784.66,PASS
13643,105,63745.27,PASS
13644,104,27051.19,FAIL
13645,103,55761.7,PASS
13646,101,54424.15,PASS
13647,103,50232.58,PASS
13648,105,28219.89,PASS
13649,101,35216.68,PASS
13650,101,53854.89,FAIL
13651,103,35610.44,PASS
13652,103,40580.74,PASS
13653,105,44512.91,PASS
13654,105,36575.23,PASS
13655,103,54919.54,PASS
13656,101,60162.98,PASS
13657,101,38882.74,FAIL
13658,101,42973.06,PASS
13659,101,48880.17,PASS
13660,101,39975.03,PASS
13661,101,61613.21,PASS
13662,103,48760.95,FAIL
13663,103,71431.37,PASS
13664,105,53558.42,PASS
13665,104,56854.6,PASS
13666,105,52076.92,PASS
13667,103,53966.18,PASS
13668,104,48669.32,PASS
13669,105,45358.74,PASS
13670,104,54538.81,PASS
13671,101,59134.93,PASS
13672,102,39370.24,PASS
13673,103,47950.52,PASS
13674,103,34680.46,PASS
13675,104,53604.04,PASS
13676,105,68696.15,PASS
13677,102,48202.28,PASS
13678,102,33530.04,PASS
13679,105,52301.48,PASS
13680,105,48377.86,FAIL
13681,102,39310.59,PASS
13682,105,35131.52,PASS
13683,105,56241.44,PASS
13684,105,53007.38,PASS
13685,104,31843.89,PASS
13686,105,54837.49,PASS
13687,105,39308.71,PASS
13688,102,44142.94,PASS
13689,105,46137.6,PASS
13690,101,78018.55,FAIL
13691,101,59292.35,PASS
13692,105,58112.47,PASS
13693,103,37183.26,PASS
13694,105,53245.68,PASS
13695,103,60771.3,PASS
13696,105,66846.95,PASS
13697,102,43916.33,PASS
13698,103,39580.56,FAIL
13699,101,59288.73,PASS
13700,102,54065.67,PASS
13701,101,50298.04,PASS
13702,103,56988.08,PASS
13703,101,47679.57,PASS
13704,105,37705.3,PASS
13705,104,56584.57,PASS
13706,105,41386.17,PASS
13707,103,35342.82,PASS
13708,102,45479.54,PASS
13709,104,55722.69,PASS
13710,104,55261.16,PASS
13711,104,42037.31,PASS
13712,105,45488.24,PASS
13713,104,65929.06,PASS
13714,102,20529.81,FAIL
13715,103,53717.18,PASS
13716,102,36900.55,PASS
13717,101,64208.48,PASS
13718,104,39229.1,PASS
13719,103,37065.74,PASS
13720,104,53282.65,PASS
13721,105,21698.7,PASS
13722,101,18169.93,PASS
13723,102,46773.25,PASS
13724,104,36006.58,PASS
